N,relError
27287,0.000890203
27288,0.00608729
27289,0.00467515
27290,0.00155227
27291,0.00253535
27292,0.00571855
27293,0.0123777
27294,0.00797921
27295,0.00254111
27296,0.00161106
27297,0.00289505
27298,0.00555829
27299,0.00234233
27300,0.00793284
27301,0.00255663
27302,0.000415946
27303,0.000650359
27304,0.002966
27305,0.000977392
27306,0.000748746
27307,0.00066675
27308,0.000376378
27309,0.00167762
27310,0.00128168
27311,0.00721844
27312,0.00461111
27313,0.00341823
27314,0.00490439
27315,0.009962
27316,0.00360306
27317,0.00834248
27318,0.00206817
27319,0.00261366
27320,0.00600188
27321,0.0086892
27322,0.00682866
27323,0.00620711
27324,0.00759224
27325,0.00368442
27326,0.00699991
27327,0.00580191
27328,0.00171082
27329,0.00347157
27330,0.0101861
27331,0.00262089
27332,0.00740063
27333,0.000721276
27334,0.000261409
27335,0.00111674
27336,0.00185171
27337,0.0014573
27338,0.00313794
27339,0.000575698
27340,0.00148115
27341,0.00216261
27342,0.00844498
27343,0.00422193
27344,0.00244006
27345,0.00533463
27346,0.00225875
27347,0.000240678
27348,0.000197033
27349,0.00669457
27350,0.00394525
27351,0.000161616
27352,0.00137968
27353,0.00879065
27354,0.000830447
27355,0.00852992
27356,0.000457294
27357,0.00188596
27358,0.00197867
27359,0.00358825
27360,0.00222815
27361,0.00703922
27362,0.00305002
27363,0.00318319
27364,0.00826479
27365,0.000800648
27366,0.00254564
27367,0.00119852
27368,0.0024526
27369,0.00036054
27370,0.00907198
27371,0.00492019
27372,0.00516167
27373,0.00358625
27374,0.0028389
27375,0.00568823
27376,0.00415135
27377,0.00570932
27378,0.00029131
27379,0.00179842
27380,0.00165983
27381,0.00369056
27382,0.000728834
27383,0.00192507
27384,0.00661209
27385,0.00652424
27386,0.000196747
27387,0.00437392
27388,0.00377882
27389,0.0041184
27390,0.00204561
27391,0.00612428
27392,0.00877158
27393,0.000115826
27394,0.00327247
27395,0.00795641
27396,0.00405446
27397,0.000936614
27398,0.00268913
27399,0.00735825
27400,0.00358363
27401,0.000489009
27402,0.00337844
27403,0.00126502
27404,0.00219589
27405,0.000237825
27406,0.00778412
27407,0.00922417
27408,0.00117892
27409,0.00250962
27410,0.000453608
27411,8.0767e-06
27412,0.00512615
27413,0.00448664
27414,0.000965408
27415,0.00623227
27416,0.00153647
27417,0.00408392
27418,0.00225913
27419,0.00116003
27420,0.00521585
27421,0.0123387
27422,0.00534896
27423,0.00127995
27424,0.00583996
27425,0.00532328
27426,0.00310492
27427,0.00069796
27428,0.00841749
27429,0.00580178
27430,0.0040519
27431,0.00150328
27432,0.0105037
27433,0.00254095
27434,0.000491756
27435,0.000215879
27436,0.0132948
27437,0.00172719
27438,0.00581043
27439,0.00484497
27440,0.00524181
27441,0.00356234
27442,0.00293213
27443,0.00564373
27444,0.00455384
27445,0.00448188
27446,0.00667279
27447,0.00321518
27448,0.00299407
27449,0.00268793
27450,0.00777367
27451,0.000339614
27452,0.00291693
27453,0.00175387
27454,0.00210386
27455,0.00858855
27456,0.00213402
27457,0.00270688
27458,0.00286578
27459,0.00180763
27460,0.00643368
27461,0.00115075
27462,8.04055e-05
27463,0.00472787
27464,0.0011776
27465,0.00643454
27466,0.00999122
27467,0.00217946
27468,0.000855899
27469,0.00500499
27470,3.55093e-05
27471,0.00372233
27472,0.00107875
27473,0.00102878
27474,0.00528225
27475,0.00315285
27476,0.00266344
27477,0.00334253
27478,1.17744e-05
27479,0.00706786
27480,0.00589484
27481,0.00113757
27482,0.00778968
27483,0.00195937
27484,0.00108726
27485,0.00144344
27486,0.00025934
27487,0.00982779
27488,0.00737995
27489,0.00179424
27490,0.00251541
27491,0.00199287
27492,0.000924617
27493,0.00388184
27494,0.00381573
27495,0.00194673
27496,0.00449629
27497,0.00325179
27498,0.00832391
27499,0.000670203
27500,0.00061097
27501,0.00521037
27502,0.0012042
27503,0.0021025
27504,0.00656654
27505,0.00884265
27506,0.00112853
27507,0.00233922
27508,0.00376037
27509,0.00142127
27510,0.00501357
27511,0.00389415
27512,0.000525152
27513,0.00673105
27514,0.00666187
27515,0.00373471
27516,0.00178462
27517,0.00384018
27518,0.00155677
27519,0.000991908
27520,0.00182329
27521,0.000164886
27522,0.00323996
27523,0.00175132
27524,0.00663997
27525,0.00573382
27526,0.0103298
27527,0.00292599
27528,0.000669538
27529,0.00574912
27530,0.00213411
27531,0.00279332
27532,0.003889
27533,0.00702134
27534,0.0030691
27535,0.00333859
27536,0.00202662
27537,0.00749988
27538,0.00745313
27539,0.000891382
27540,0.0029663
27541,0.00263828
27542,0.00268936
27543,0.00471423
27544,0.00380562
27545,0.00419046
27546,0.00115995
27547,0.0030861
27548,0.0118358
27549,0.00979916
27550,0.000502826
27551,0.000987542
27552,0.00248865
27553,0.00103306
27554,0.00216766
27555,1.32189e-05
27556,0.00905069
27557,0.00312776
27558,0.00062839
27559,0.00787064
27560,0.00619232
27561,0.00257064
27562,0.00100564
27563,0.0105509
27564,0.00220702
27565,0.000901307
27566,0.00234392
27567,0.00343764
27568,0.00179217
27569,0.00628245
27570,0.00954482
27571,0.00540891
27572,0.0082695
27573,0.0021924
27574,0.000378724
27575,0.00385853
27576,0.00568291
27577,0.00436278
27578,0.00337574
27579,0.00109472
27580,0.00320645
27581,0.00120882
27582,0.00775226
27583,0.00170846
27584,0.00550372
27585,0.00340027
27586,0.00178998
27587,0.000119727
27588,0.00181226
27589,7.38309e-05
27590,8.59035e-05
27591,0.00439525
27592,0.00130635
27593,0.000117281
27594,0.00150099
27595,0.000554105
27596,0.00271553
27597,0.00171523
27598,0.00329745
27599,0.00197763
27600,0.00788886
27601,0.00277152
27602,0.00530897
27603,0.00112305
27604,0.00592406
27605,0.00603472
27606,0.00946244
27607,0.00024676
27608,0.00636974
27609,0.00602567
27610,0.0003431
27611,0.00193254
27612,2.41915e-05
27613,0.00256184
27614,0.00208794
27615,0.0011109
27616,0.00352203
27617,0.00399822
27618,0.000796152
27619,0.00266602
27620,0.00295385
27621,0.00962363
27622,0.00387657
27623,0.0030152
27624,0.0023166
27625,0.00140513
27626,0.00273942
27627,0.0082958
27628,0.00247289
27629,0.00378737
27630,0.00216894
27631,0.00690826
27632,0.000654731
27633,0.00155209
27634,0.00340676
27635,0.00272316
27636,0.00171426
27637,0.00669897
27638,0.00528256
27639,0.000861014
27640,0.00341768
27641,0.00159368
27642,6.8807e-05
27643,0.00622906
27644,0.000924516
27645,0.00627145
27646,0.00378466
27647,0.00806623
27648,0.000986963
27649,0.00345103
27650,0.00189968
27651,0.00344557
27652,0.00881246
27653,0.00571381
27654,5.234e-05
27655,0.00683419
27656,0.00395049
27657,0.00298123
27658,0.00225752
27659,0.00420231
27660,0.00395906
27661,0.00558451
27662,0.00351742
27663,0.00231356
27664,0.00290035
27665,0.00158002
27666,0.0085454
27667,0.00148588
27668,0.000392738
27669,0.00150241
27670,0.00271286
27671,0.000458956
27672,0.000493897
27673,0.000638817
27674,0.00120092
27675,0.00108003
27676,0.00877297
27677,0.00331148
27678,0.0108082
27679,0.00126392
27680,0.00179359
27681,0.000613669
27682,0.00936952
27683,0.00855587
27684,0.000242236
27685,0.00150147
27686,0.000324161
27687,0.000372531
27688,0.0079785
27689,0.00176262
27690,6.9858e-05
27691,0.00413916
27692,0.000388248
27693,0.00128022
27694,0.00582246
27695,0.00288648
27696,0.00216269
27697,0.0044003
27698,0.000377613
27699,0.0123476
27700,0.00598016
27701,0.00268174
27702,0.00215811
27703,0.00272087
27704,0.00261605
27705,0.00118888
27706,0.00176604
27707,0.00306842
27708,0.00398797
27709,0.00264257
27710,0.00570289
27711,0.000728697
27712,0.000759998
27713,0.00361921
27714,0.00246211
27715,0.00453738
27716,0.00397339
27717,0.00127829
27718,0.00184541
27719,0.00336028
27720,0.00312738
27721,0.000416518
27722,0.00367709
27723,0.000205754
27724,0.00530257
27725,0.00147956
27726,0.00134955
27727,0.0045519
27728,0.00228697
27729,0.00144722
27730,0.00184506
27731,0.0059058
27732,0.000552788
27733,0.00782598
27734,0.00490937
27735,0.00063687
27736,0.00286611
27737,0.00624096
27738,0.00301714
27739,0.00114371
27740,0.00467143
27741,0.00513276
27742,0.00131178
27743,0.00618008
27744,0.000327324
27745,0.00462702
27746,0.00717253
27747,0.00217021
27748,0.0013246
27749,0.00175622
27750,0.00285916
27751,0.00591858
27752,0.0055315
27753,0.000548615
27754,0.00289068
27755,0.00724154
27756,0.0118055
27757,0.00589512
27758,0.00198543
27759,0.000514307
27760,0.00346846
27761,0.00442964
27762,0.00022066
27763,0.0025977
27764,0.00803286
27765,0.00530662
27766,0.00611206
27767,0.000100635
27768,0.00807828
27769,0.00494036
27770,0.000324375
27771,0.00379513
27772,0.000561137
27773,0.000122231
27774,0.00307676
27775,0.00448639
27776,0.00305617
27777,0.00409088
27778,0.0039035
27779,0.00365752
27780,0.00239812
27781,0.00792877
27782,0.00724996
27783,0.00318616
27784,0.00724601
27785,0.00607811
27786,0.00733043
27787,0.00385141
27788,0.00264854
27789,6.36024e-05
27790,0.000885052
27791,0.000729675
27792,0.00126083
27793,0.00396176
27794,0.00388217
27795,0.0032535
27796,0.00854621
27797,0.00866907
27798,0.00202604
27799,0.0119492
27800,0.0103934
27801,0.00571899
27802,0.00527306
27803,0.00700621
27804,0.00122751
27805,0.00129541
27806,0.00479772
27807,0.0017046
27808,0.00122819
27809,0.00273319
27810,0.00757381
27811,0.000149014
27812,0.00198912
27813,0.00750991
27814,0.000898735
27815,0.0082711
27816,0.00337731
27817,0.00910668
27818,0.00222824
27819,0.00358566
27820,0.0115459
27821,0.00550151
27822,0.00128923
27823,0.00386066
27824,0.00129367
27825,0.00922377
27826,0.00586599
27827,0.00469484
27828,0.000527287
27829,0.000683352
27830,0.0127262
27831,0.0024869
27832,0.00296845
27833,3.40401e-05
27834,0.00468737
27835,0.00203503
27836,0.000962653
27837,0.00944665
27838,0.00421532
27839,0.000149275
27840,0.005249
27841,0.00367311
27842,0.00526127
27843,0.000326085
27844,0.00796601
27845,0.00251901
27846,0.000503206
27847,0.00727743
27848,0.00455255
27849,0.000955317
27850,0.00394422
27851,0.00132578
27852,0.00401259
27853,0.00137167
27854,0.0100924
27855,0.000913285
27856,0.000202468
27857,0.00495165
27858,0.00628711
27859,0.0019485
27860,0.00167334
27861,0.00141518
27862,0.00847569
27863,0.0038235
27864,0.000257664
27865,0.000976847
27866,0.00356466
27867,0.00393473
27868,0.000442753
27869,0.00329164
27870,0.00285553
27871,0.0020382
27872,0.00690401
27873,0.000563995
27874,0.000272535
27875,0.00247133
27876,0.00836415
27877,0.00634779
27878,0.0030599
27879,0.00168241
27880,0.00203252
27881,0.000632809
27882,0.00629156
27883,0.00272815
27884,0.00409969
27885,0.000438179
27886,0.00293719
27887,0.00476146
27888,0.00715069
27889,0.00265582
27890,0.000242906
27891,0.00271919
27892,0.00143083
27893,0.0031068
27894,0.00929494
27895,0.00405466
27896,0.00201605
27897,0.00643539
27898,0.0016787
27899,0.0086518
27900,0.00334987
27901,0.00234281
27902,0.00411489
27903,0.000147189
27904,0.000404154
27905,0.00385604
27906,0.00644438
27907,0.00417868
27908,0.00466261
27909,0.00289741
27910,0.00646564
27911,0.00182354
27912,0.000742988
27913,0.00326605
27914,0.00305167
27915,0.00178385
27916,0.00368822
27917,0.00187122
27918,0.00469671
27919,0.00118981
27920,0.00234645
27921,0.00528017
27922,0.00399765
27923,0.00269657
27924,0.00123328
27925,0.000702742
27926,0.00785113
27927,0.00383419
27928,0.00336211
27929,0.000415618
27930,0.00247247
27931,0.00337887
27932,0.00224605
27933,0.00511686
27934,0.002851
27935,0.00711839
27936,9.44384e-05
27937,0.00221725
27938,0.0019755
27939,0.00348782
27940,0.0028971
27941,0.00241755
27942,0.0121158
27943,0.0028817
27944,0.00442125
27945,0.00291709
27946,0.00163358
27947,0.00379974
27948,0.00221368
27949,0.00258495
27950,0.0029217
27951,0.00203608
27952,0.00434724
27953,0.00405407
27954,0.000804808
27955,0.00137392
27956,0.000819399
27957,0.00225059
27958,0.00321184
27959,0.000709428
27960,0.000771924
27961,0.00471035
27962,2.11861e-05
27963,0.00362823
27964,0.00628472
27965,0.00346952
27966,0.00373093
27967,0.00258501
27968,0.000738147
27969,0.00366303
27970,0.0019134
27971,0.00098594
27972,0.00354237
27973,0.0023449
27974,0.000598186
27975,0.00110196
27976,0.00499283
27977,0.0072384
27978,0.000538112
27979,0.00484068
27980,0.00304254
27981,0.00572848
27982,0.00060979
27983,0.000279558
27984,0.00416391
27985,0.000520114
27986,0.00251975
27987,0.00189555
27988,0.00573893
27989,0.00303768
27990,0.00664861
27991,0.000258907
27992,0.00568205
27993,0.00173678
27994,0.00434288
27995,0.00619765
27996,3.57633e-05
27997,0.00358798
27998,0.00139014
27999,0.00232047
28000,0.00282858
28001,0.00905818
28002,0.00388487
28003,0.00132738
28004,0.00687459
28005,0.00467949
28006,0.00826959
28007,0.00181792
28008,0.000384453
28009,0.000873916
28010,0.00142742
28011,0.0068864
28012,0.00222198
28013,0.000736279
28014,0.00039315
28015,0.00184038
28016,0.00153579
28017,0.00250917
28018,0.00431459
28019,0.00252008
28020,0.00466401
28021,0.00479848
28022,0.00822521
28023,0.00357161
28024,0.00237892
28025,0.00571492
28026,0.00383639
28027,0.00168594
28028,0.00074278
28029,0.00359189
28030,0.00345077
28031,0.0040969
28032,0.000106389
28033,0.00175403
28034,0.00165
28035,0.00573216
28036,0.00363952
28037,0.0011009
28038,0.00331739
28039,0.00206844
28040,0.00435688
28041,0.00286396
28042,0.0087017
28043,0.00227253
28044,0.00315503
28045,0.00152542
28046,0.00687747
28047,0.000771977
28048,0.00439058
28049,0.000733052
28050,0.00132836
28051,0.00143447
28052,0.00591209
28053,0.00175917
28054,0.00332382
28055,0.00206017
28056,0.000537728
28057,0.000517452
28058,0.00197461
28059,0.00272909
28060,0.00365732
28061,0.000712815
28062,0.00124971
28063,0.00465201
28064,0.0014123
28065,0.00201225
28066,0.00139433
28067,0.00119444
28068,0.00322493
28069,0.0101037
28070,0.00127466
28071,0.00196276
28072,0.00034124
28073,0.000920952
28074,0.00306937
28075,0.0021143
28076,0.000323218
28077,0.00645687
28078,0.00262323
28079,0.002138
28080,0.00324944
28081,0.000504586
28082,0.00439805
28083,0.00296501
28084,0.00565554
28085,0.00612033
28086,0.00164639
28087,0.00641236
28088,0.00715889
28089,0.00401979
28090,0.00120811
28091,0.000717409
28092,0.0048148
28093,0.00142985
28094,0.000118113
28095,0.00128496
28096,0.00145243
28097,0.0047413
28098,0.00219428
28099,0.00280602
28100,0.0007879
28101,0.00129242
28102,0.00325028
28103,0.00370549
28104,0.00140241
28105,0.00373289
28106,0.00357129
28107,0.00256101
28108,0.00397182
28109,0.00214001
28110,0.000670705
28111,0.000983189
28112,0.000354295
28113,0.00411877
28114,0.00574105
28115,0.00454775
28116,0.00265071
28117,0.00265377
28118,0.00518941
28119,0.00594892
28120,0.00692682
28121,0.00455754
28122,0.000741319
28123,0.000710473
28124,0.00429675
28125,0.00297972
28126,0.00436296
28127,0.00336544
28128,0.00406947
28129,0.00247348
28130,0.00452252
28131,0.00133233
28132,0.00612323
28133,0.00614263
28134,0.000479455
28135,0.00386195
28136,0.00299168
28137,0.00348505
28138,0.000458395
28139,0.000546082
28140,0.00283467
28141,0.000952665
28142,0.00477799
28143,0.0082976
28144,0.0118574
28145,0.00430563
28146,0.00120753
28147,5.71023e-05
28148,0.00568105
28149,0.000764545
28150,0.00439814
28151,0.0040691
28152,1.60467e-05
28153,0.0119279
28154,0.00142172
28155,0.00628886
28156,0.001281
28157,0.00598287
28158,0.00138489
28159,0.000434346
28160,0.00725393
28161,0.00469124
28162,0.00886537
28163,0.00164371
28164,0.00905895
28165,0.00509874
28166,0.00177749
28167,0.000234966
28168,0.00483101
28169,0.00245384
28170,0.00257318
28171,0.00581473
28172,0.00377576
28173,0.00397022
28174,0.000230132
28175,0.00688978
28176,5.68256e-05
28177,0.00823809
28178,0.00260338
28179,0.0024928
28180,0.00280461
28181,0.00115404
28182,0.000802012
28183,0.0067079
28184,0.000448003
28185,0.00824081
28186,0.00210112
28187,0.00379317
28188,0.00224848
28189,0.00679563
28190,0.00264301
28191,0.00438531
28192,0.00455457
28193,0.00158987
28194,0.00107171
28195,0.000835443
28196,0.00306713
28197,0.000886464
28198,0.0111603
28199,0.00314148
28200,0.00219604
28201,0.00247288
28202,0.000894824
28203,0.00291786
28204,0.00124233
28205,0.0083544
28206,0.000770806
28207,0.0026841
28208,0.00364056
28209,0.0021208
28210,0.000533148
28211,0.000260719
28212,0.00166321
28213,0.00372726
28214,0.0033139
28215,0.00202913
28216,0.00777561
28217,0.000736542
28218,0.00230019
28219,0.00501195
28220,0.00326093
28221,0.00648494
28222,0.00285184
28223,0.00250693
28224,0.000717648
28225,0.00758828
28226,0.00809312
28227,0.00290977
28228,0.00125785
28229,0.000282344
28230,0.00734202
28231,0.00473854
28232,0.000300892
28233,0.00139124
28234,0.0011181
28235,0.00269552
28236,0.00577539
28237,0.00330248
28238,0.00161301
28239,0.00425439
28240,0.00312321
28241,0.00552482
28242,0.00613992
28243,0.00766094
28244,0.00486192
28245,0.00124696
28246,0.00516587
28247,0.00409426
28248,0.00138033
28249,0.000364947
28250,0.00488646
28251,8.79031e-05
28252,0.000766037
28253,0.00790154
28254,0.00613097
28255,0.00880598
28256,0.0039593
28257,0.00519741
28258,0.00386609
28259,0.00357127
28260,0.00499529
28261,0.00158836
28262,0.00490591
28263,0.000657844
28264,0.00467243
28265,0.00544965
28266,0.00182183
28267,0.00276018
28268,0.000480768
28269,0.00115242
28270,0.00318067
28271,0.00454962
28272,0.00444532
28273,0.000360629
28274,0.00456248
28275,0.00484874
28276,0.0063552
28277,0.00769476
28278,0.00170807
28279,0.00176539
28280,0.00118366
28281,0.00230334
28282,0.0051268
28283,0.00368932
28284,0.00240538
28285,0.00712945
28286,0.000137582
28287,5.11449e-05
28288,0.00298794
28289,0.00717265
28290,0.0046581
28291,0.00184779
28292,0.00609668
28293,0.00524414
28294,0.00226255
28295,0.00965665
28296,0.00389211
28297,0.00132697
28298,0.00263063
28299,0.00542451
28300,0.000354118
28301,0.00350337
28302,0.00127149
28303,0.00211247
28304,0.00288758
28305,0.00236803
28306,0.00505098
28307,0.00206801
28308,0.0016197
28309,0.00128371
28310,0.00199436
28311,0.000695488
28312,0.00255427
28313,0.00015443
28314,0.000493901
28315,0.00312485
28316,0.00163979
28317,0.000882107
28318,0.00681213
28319,0.00249394
28320,0.00384735
28321,0.00619115
28322,0.00119746
28323,0.00844562
28324,0.00155597
28325,0.00304689
28326,0.00832013
28327,0.00557525
28328,0.00638318
28329,0.00105394
28330,0.00854421
28331,0.00122185
28332,0.00394754
28333,0.00157491
28334,0.000273769
28335,0.000575129
28336,0.00187949
28337,0.000549656
28338,0.00549623
28339,0.00543714
28340,0.00157657
28341,0.00192452
28342,0.00362907
28343,7.2228e-05
28344,0.00310615
28345,0.00594583
28346,0.0104639
28347,0.00245798
28348,0.00621578
28349,0.004058
28350,0.00341667
28351,4.35856e-05
28352,0.00307265
28353,0.00217579
28354,0.00268829
28355,0.00354796
28356,0.00167479
28357,0.00232507
28358,0.00458485
28359,0.00179476
28360,0.000689552
28361,0.00557867
28362,0.00485153
28363,0.00334658
28364,0.00165463
28365,0.00428048
28366,0.00223341
28367,0.00913209
28368,0.0011849
28369,0.0038965
28370,0.00886822
28371,0.00640532
28372,0.00380071
28373,0.000244969
28374,0.011564
28375,0.00375528
28376,0.00121408
28377,0.000669905
28378,0.00552293
28379,0.00562991
28380,0.00487699
28381,0.00398081
28382,0.00736727
28383,0.00391877
28384,0.0130674
28385,0.00206582
28386,0.00494912
28387,0.000911706
28388,0.0025206
28389,0.000841562
28390,0.00171991
28391,0.00206469
28392,0.00257615
28393,0.00365179
28394,0.00722755
28395,0.000561941
28396,0.00906948
28397,0.00178427
28398,0.00335321
28399,0.00329772
28400,0.00549035
28401,0.00376364
28402,0.00281887
28403,0.00762229
28404,0.00159038
28405,0.000126047
28406,0.00636527
28407,0.00222249
28408,0.00226049
28409,0.00171357
28410,0.0117365
28411,0.00218261
28412,0.00186983
28413,0.0106045
28414,0.00451882
28415,0.00902456
28416,0.00589207
28417,0.00196537
28418,0.0031985
28419,0.00637384
28420,5.78392e-05
28421,0.000850546
28422,0.00870226
28423,0.00576262
28424,4.88401e-06
28425,0.00358779
28426,0.00222205
28427,0.00277098
28428,0.000602689
28429,0.00388121
28430,0.00159689
28431,0.00794032
28432,0.000416592
28433,0.00169945
28434,0.00230463
28435,0.00456381
28436,0.000665811
28437,0.006888
28438,0.00442441
28439,0.005837
28440,0.00523568
28441,0.00153563
28442,0.00279
28443,0.00775934
28444,0.00237259
28445,0.00110539
28446,0.000880339
28447,0.000514953
28448,0.000977034
28449,0.00163678
28450,0.00541567
28451,0.0012272
28452,0.00894102
28453,0.0037093
28454,0.00849212
28455,0.00403571
28456,0.000881406
28457,0.000710324
28458,0.000875136
28459,0.00352061
28460,0.0024161
28461,0.00408225
28462,0.00482568
28463,0.00122611
28464,0.00193194
28465,0.00421544
28466,0.00109751
28467,0.000371697
28468,6.26636e-06
28469,0.000454449
28470,0.0013352
28471,0.00552686
28472,0.000238374
28473,0.00185603
28474,0.0102292
28475,0.00544834
28476,0.000469363
28477,0.00267018
28478,0.00219265
28479,0.000749478
28480,0.00303637
28481,0.00313733
28482,0.00409229
28483,0.00780178
28484,0.00177806
28485,0.00166426
28486,0.00370127
28487,0.00679279
28488,0.00382469
28489,0.00533451
28490,0.00194193
28491,0.00244198
28492,0.00711861
28493,0.0070404
28494,0.00748588
28495,0.000980646
28496,0.014718
28497,0.0092392
28498,0.0029828
28499,0.0035532
28500,0.00436843
28501,0.00184395
28502,0.00386794
28503,0.000708203
28504,0.00199009
28505,0.00439915
28506,0.000692384
28507,0.00236532
28508,0.000694249
28509,0.00657927
28510,0.00304066
28511,0.00638953
28512,0.000988124
28513,0.00208872
28514,0.00370507
28515,0.000419591
28516,0.00235485
28517,0.00186412
28518,0.00339453
28519,0.00104211
28520,0.00213632
28521,0.00419236
28522,0.00346258
28523,0.000377696
28524,0.000855047
28525,0.00282759
28526,0.00191245
28527,0.00356841
28528,0.00285712
28529,0.00587388
28530,0.00643363
28531,0.00252346
28532,0.00187342
28533,0.00345351
28534,0.00420198
28535,0.0084786
28536,0.00284015
28537,0.00411302
28538,0.00681877
28539,0.00951947
28540,0.000391097
28541,0.00432387
28542,0.000383559
28543,0.000728089
28544,0.00127226
28545,3.52117e-05
28546,0.00791416
28547,0.00232473
28548,0.00121734
28549,0.00466206
28550,0.0032677
28551,0.0015832
28552,0.00401077
28553,0.00345081
28554,0.00500429
28555,0.000823674
28556,0.0035881
28557,0.00711623
28558,0.00640854
28559,0.00547609
28560,0.00395982
28561,0.00205579
28562,0.00144736
28563,0.00591509
28564,0.00144199
28565,0.00391788
28566,0.00297806
28567,0.000293815
28568,0.00283768
28569,0.00578895
28570,0.00643395
28571,0.000103037
28572,0.00040149
28573,0.000731885
28574,0.00288676
28575,0.0013105
28576,0.00514788
28577,0.00861726
28578,0.00136234
28579,0.00651635
28580,0.00581703
28581,0.0049985
28582,0.001503
28583,0.00372378
28584,0.000811681
28585,0.00270871
28586,0.000359421
28587,0.00112375
28588,0.000155046
28589,0.000622818
28590,0.00196786
28591,0.00567704
28592,0.0010024
28593,0.00205146
28594,0.00706387
28595,0.00112631
28596,0.00172319
28597,0.00781547
28598,0.00456811
28599,0.00467769
28600,0.00238
28601,0.00465014
28602,0.0011568
28603,0.00355821
28604,0.00185965
28605,0.000473722
28606,0.00122647
28607,0.0067058
28608,0.00761584
28609,0.00220134
28610,0.00562863
28611,0.00289745
28612,0.00772316
28613,0.00750938
28614,0.00244368
28615,0.011312
28616,0.00137275
28617,0.00184478
28618,0.000714584
28619,0.00616195
28620,0.000242631
28621,0.00973852
28622,0.00174023
28623,0.00187504
28624,0.0029569
28625,0.00299053
28626,0.00473901
28627,0.00125875
28628,0.00223445
28629,0.00394315
28630,0.00621202
28631,9.29564e-05
28632,0.000318813
28633,0.000210573
28634,0.000648834
28635,0.00394886
28636,0.00062196
28637,0.00233557
28638,0.00280873
28639,0.00448796
28640,0.00242605
28641,0.001408
28642,0.00418071
28643,0.00262201
28644,0.00146121
28645,0.00772212
28646,0.0106929
28647,0.0106486
28648,0.00202999
28649,0.00180788
28650,0.00115174
28651,0.00553353
28652,5.54299e-05
28653,0.00235657
28654,0.00141127
28655,0.00270676
28656,0.000708002
28657,0.00429269
28658,0.00309487
28659,0.00116957
28660,0.00028651
28661,0.0017224
28662,0.0010892
28663,0.00257143
28664,0.00639555
28665,0.00103939
28666,0.00176686
28667,0.0032974
28668,0.00282791
28669,0.00356049
28670,0.00236467
28671,0.00182407
28672,0.00397063
28673,0.00629818
28674,0.0019308
28675,0.00878796
28676,0.00704366
28677,0.00648484
28678,0.00298729
28679,0.00947164
28680,0.000929691
28681,0.00150578
28682,0.0028834
28683,0.000502056
28684,0.00378764
28685,0.00122203
28686,0.00403128
28687,0.00585528
28688,0.00168442
28689,0.0128002
28690,0.00249003
28691,0.00143182
28692,0.000954027
28693,0.0011157
28694,0.00526227
28695,0.000524971
28696,0.00327156
28697,0.00231701
28698,0.00288525
28699,0.00244829
28700,0.00466568
28701,0.00478822
28702,0.0080914
28703,0.0026811
28704,9.96019e-05
28705,0.00718095
28706,0.0053672
28707,0.00432442
28708,0.00106265
28709,0.00289517
28710,0.00629025
28711,0.0018796
28712,0.00291161
28713,0.000600306
28714,0.00587604
28715,0.00391546
28716,0.00294274
28717,0.00158495
28718,0.000783859
28719,0.00496411
28720,0.00270404
28721,0.0061966
28722,0.00365173
28723,0.00390299
28724,0.00454383
28725,0.00478672
28726,0.00671615
28727,0.00604426
28728,5.81189e-05
28729,0.00424551
28730,0.00906204
28731,0.00629624
28732,0.00489686
28733,0.00479206
28734,0.000209025
28735,0.00298404
28736,0.00122254
28737,0.00139716
28738,0.00868498
28739,0.00249884
28740,0.00363534
28741,0.0050252
28742,0.00377386
28743,0.000717239
28744,0.0104496
28745,0.00408874
28746,0.00655404
28747,0.00467186
28748,0.00019657
28749,0.00276275
28750,0.00891875
28751,0.00132082
28752,0.00283344
28753,0.00325538
28754,0.00457279
28755,0.00371629
28756,0.000381471
28757,0.00509582
28758,0.00230436
28759,0.000173508
28760,8.48438e-05
28761,0.00547998
28762,0.000665469
28763,0.000860865
28764,0.0104235
28765,0.000971126
28766,0.00148776
28767,0.0105449
28768,0.00468534
28769,0.00485269
28770,0.000858054
28771,0.000707804
28772,0.00439118
28773,0.00430213
28774,0.000552633
28775,0.00702226
28776,0.00529157
28777,0.00482111
28778,0.00229056
28779,0.00144828
28780,0.00312624
28781,0.00332682
28782,0.0066525
28783,0.00835058
28784,0.000113681
28785,0.00974129
28786,0.00269416
28787,0.00136796
28788,0.00166276
28789,4.40068e-05
28790,0.00599356
28791,0.00431305
28792,0.00544939
28793,0.00415817
28794,0.00285595
28795,0.00339113
28796,0.000735316
28797,0.00127513
28798,0.00109312
28799,0.000217206
28800,0.00486607
28801,0.000135919
28802,0.00114841
28803,0.003866
28804,0.011057
28805,0.00132123
28806,0.000546636
28807,0.00493964
28808,0.00156025
28809,0.00123531
28810,0.00459266
28811,0.000265976
28812,0.000285171
28813,0.00596752
28814,0.00137872
28815,0.000241556
28816,0.00222664
28817,0.00597142
28818,0.0151797
28819,0.000214185
28820,0.00107847
28821,0.000754895
28822,0.00307231
28823,0.00260547
28824,0.0100329
28825,0.00173996
28826,0.00595173
28827,0.00461238
28828,0.00801511
28829,0.00796252
28830,0.00130798
28831,0.000613317
28832,0.00167277
28833,9.52919e-05
28834,0.00230976
28835,0.00447615
