N,relError
5790,0.00137684
5791,0.000370151
5792,0.00432736
5793,0.0033433
5794,0.016428
5795,0.000782927
5796,0.0139748
5797,0.0150169
5798,0.0083024
5799,0.00649604
5800,0.00443694
5801,0.00341105
5802,0.000392006
5803,0.0138587
5804,0.0119553
5805,0.00461327
5806,0.00367293
5807,0.0139487
5808,0.0252885
5809,0.0119295
5810,3.84991e-05
5811,0.0112967
5812,0.00422744
5813,0.00305571
5814,0.00454983
5815,0.0253471
5816,0.00159863
5817,0.0157387
5818,0.00279003
5819,0.0188125
5820,0.00844616
5821,0.00278218
5822,0.00247478
5823,0.00514861
5824,0.0140146
5825,0.00275214
5826,0.00951919
5827,0.00149353
5828,0.0142389
5829,0.0120526
5830,0.00905316
5831,0.0108082
5832,0.00304729
5833,0.000630721
5834,0.0157578
5835,0.0038675
5836,0.00561034
5837,0.00244441
5838,0.00126176
5839,0.00408856
5840,0.00349083
5841,0.00113623
5842,0.00903408
5843,0.00871678
5844,0.00328048
5845,0.00278655
5846,0.0097259
5847,0.0149722
5848,0.00466697
5849,0.0109343
5850,0.00163622
5851,0.0058996
5852,0.00725767
5853,0.0107481
5854,0.00386472
5855,0.0153906
5856,0.0109347
5857,0.00110468
5858,0.0102283
5859,0.0178954
5860,0.00877109
5861,0.0169442
5862,0.0110454
5863,0.0214411
5864,0.00224464
5865,0.0112048
5866,0.0278942
5867,0.00412563
5868,0.00463572
5869,0.0115253
5870,0.00487372
5871,0.00292213
5872,0.00232845
5873,0.0118288
5874,0.000171512
5875,0.00567569
5876,0.0118068
5877,4.30848e-05
5878,0.0089407
5879,0.00121617
5880,0.00804171
5881,0.00827913
5882,0.010475
5883,0.0101667
5884,0.00461081
5885,0.0146444
5886,0.0101308
5887,0.000722458
5888,0.00684059
5889,0.00116972
5890,0.00952006
5891,0.0091914
5892,0.00697762
5893,0.0189141
5894,0.0125678
5895,0.000932691
5896,0.00615312
5897,0.00601573
5898,0.0132828
5899,0.00417532
5900,0.000385096
5901,0.0153504
5902,0.0129213
5903,0.0160754
5904,0.0163438
5905,0.00798166
5906,0.00177099
5907,0.0104556
5908,0.00996392
5909,0.00927799
5910,0.000979509
5911,0.00576408
5912,0.0057804
5913,0.000967304
5914,0.000959158
5915,0.0121967
5916,0.0045077
5917,0.00438636
5918,0.000149003
5919,0.0136118
5920,0.0193778
5921,0.00194573
5922,0.00429058
5923,0.00375801
5924,0.0153095
5925,0.00835883
5926,0.00770142
5927,0.00386981
5928,0.0148428
5929,0.00138497
5930,0.00242994
5931,0.00175087
5932,0.000422627
5933,0.0058312
5934,0.00127595
5935,0.00473962
5936,0.00175669
5937,0.0107924
5938,0.00896607
5939,0.000769432
5940,0.00863906
5941,0.00253118
5942,0.0124929
5943,0.00899497
5944,0.00993979
5945,0.0214711
5946,0.00215939
5947,0.00359983
5948,0.00512887
5949,0.00919811
5950,0.0226457
5951,0.00464867
5952,0.00997859
5953,0.0062696
5954,0.0162581
5955,2.94658e-05
5956,0.0121004
5957,0.00789924
5958,0.0205691
5959,0.00114935
5960,0.0164934
5961,0.0105651
5962,0.00597119
5963,0.00323181
5964,0.00836262
5965,0.00948074
5966,0.0113358
5967,0.00768086
5968,0.0166156
5969,0.00672803
5970,0.0136259
5971,0.0119401
5972,0.00445502
5973,0.00545313
5974,0.0114549
5975,0.0116857
5976,0.00666193
5977,0.00587827
5978,0.0023534
5979,0.00755917
5980,0.00256404
5981,0.0194722
5982,0.0168098
5983,0.0254015
5984,0.00677083
5985,0.0117165
5986,0.00729846
5987,0.0159653
5988,0.00571904
5989,0.00494412
5990,0.0172898
5991,0.00232042
5992,0.0173143
5993,0.00282923
5994,0.0110493
5995,0.00413191
5996,0.00330509
5997,0.00149358
5998,0.0255293
5999,0.000400251
6000,0.00595301
6001,0.000634027
6002,0.0217809
6003,0.014951
6004,0.00701775
6005,0.00566582
6006,0.0107275
6007,0.0031526
6008,0.000238913
6009,0.00220577
6010,0.00789497
6011,0.00502209
6012,0.00541674
6013,0.00210021
6014,0.00435226
6015,0.00064934
6016,0.00636579
6017,0.00721052
6018,0.0014099
6019,0.0078796
6020,0.00273062
6021,0.00899122
6022,0.00346641
6023,0.00199033
6024,0.00412493
6025,0.00158473
6026,0.00570899
6027,0.000325887
6028,0.00883296
6029,0.00105011
6030,0.00384642
6031,0.010397
6032,0.0123089
6033,0.0017078
6034,0.00791555
6035,0.00482322
6036,0.00593366
6037,0.00236904
6038,0.00549168
6039,0.00976023
6040,0.00459657
6041,0.00177622
6042,0.00595001
6043,0.00888662
6044,0.00587248
6045,0.00293544
6046,0.0135669
6047,0.0109522
6048,0.00136605
6049,0.00658465
6050,0.000679545
6051,0.00426325
6052,0.00112273
6053,0.00348151
6054,0.0110932
6055,0.00372343
6056,0.0140014
6057,0.00180719
6058,0.00341177
6059,0.00111631
6060,0.0151937
6061,0.0206427
6062,0.00579131
6063,0.0103755
6064,0.00595197
6065,0.020751
6066,0.00398335
6067,0.00162196
6068,0.00914705
6069,0.0217547
6070,0.00728445
6071,0.00524356
6072,0.00819988
6073,0.00473321
6074,0.0112756
6075,0.0047783
6076,0.000370966
6077,0.00537136
6078,0.00606345
6079,0.00071417
6080,0.00955542
6081,0.0158465
6082,0.0106858
6083,0.00746403
6084,0.0146127
6085,0.0233514
6086,0.00550148
6087,0.017378
6088,0.0121471
6089,0.00857202
6090,0.0178415
6091,0.00238528
6092,0.00807485
6093,0.0139928
6094,0.00415268
6095,0.00074966
6096,0.00172024
6097,0.030765
6098,0.0103587
6099,0.000914019
6100,0.0161369
6101,0.00758013
6102,0.0033344
6103,0.0144991
6104,0.00741875
6105,0.00184839
6106,0.00925128
6107,0.0111795
6108,0.00446847
6109,0.0139797
6110,0.00464625
6111,0.0109231
6112,0.00700205
6113,0.00495438
6114,0.00770913
6115,0.015472
6116,0.0135763
6117,0.00701261
6118,0.00392748
6119,0.00603531
6120,0.0136526
6121,0.00666157
6122,0.00292896
6123,0.0112142
6124,0.0044961
6125,0.00991031
6126,0.00337002
6127,0.00357542
6128,0.00448914
6129,0.0089285
6130,0.00718036
6131,0.00461655
6132,0.00920759
6133,0.000639296
6134,0.0181706
6135,0.00159323
6136,0.0033731
6137,0.00133099
6138,0.00120949
6139,0.0172853
6140,0.00972754
6141,0.0060453
6142,0.00262709
6143,0.011252
6144,0.015365
6145,0.0101231
6146,0.000776789
6147,0.00476652
6148,0.000157524
6149,0.0142173
6150,0.00504987
6151,0.00798824
6152,0.0159147
6153,0.00332893
6154,0.00198283
6155,0.00436277
6156,0.00909542
6157,0.0206653
6158,0.00332008
6159,0.00981888
6160,0.00506677
6161,0.00218564
6162,0.00693199
6163,0.00288221
6164,0.00745152
6165,0.0140169
6166,0.0083369
6167,0.00582849
6168,0.0012189
6169,0.0089853
6170,0.0132805
6171,0.00996254
6172,0.00811371
6173,0.00369964
6174,0.00672647
6175,0.0036416
6176,0.0136707
6177,0.00213957
6178,0.00867531
6179,0.0025486
6180,0.00681838
6181,0.0044787
6182,0.00751382
6183,0.0164981
6184,0.0166088
6185,0.000631586
6186,0.0038025
6187,0.00429244
6188,0.000587404
6189,0.0209725
6190,0.00370816
6191,0.0211187
6192,0.0127659
6193,0.00275075
6194,0.00301999
6195,0.0113279
6196,0.0179352
6197,0.00599557
6198,0.0135737
6199,0.00013359
6200,0.00489934
6201,0.00435579
6202,0.0167269
6203,0.0180832
6204,0.00495537
6205,0.00222187
6206,0.0100887
6207,0.0171069
6208,0.0180873
6209,0.00180605
6210,0.00390284
6211,0.00120655
6212,0.00707532
6213,0.0138157
6214,0.00104454
6215,0.000943558
6216,0.0128966
6217,0.00686792
6218,0.00482639
6219,0.0172645
6220,0.00436376
6221,0.00138211
6222,0.000232272
6223,0.0060626
6224,0.0057311
6225,0.00302735
6226,0.00496796
6227,0.00133289
6228,0.00598811
6229,0.0188022
6230,0.00146281
6231,0.00192016
6232,0.00354991
6233,0.00214085
6234,0.000595694
6235,0.00843522
6236,0.0081166
6237,0.00860535
6238,0.00571706
6239,0.00534019
6240,0.00271316
6241,0.0115292
6242,0.0123194
6243,0.00777778
6244,0.011008
6245,4.75324e-05
6246,0.00470899
6247,0.00483699
6248,0.00747171
6249,0.0111193
6250,0.00652363
6251,0.0024617
6252,0.00272621
6253,0.0100287
6254,0.0120705
6255,0.00363463
6256,0.000559395
6257,0.00793035
6258,0.0165892
6259,0.00900843
6260,0.00990479
6261,0.0030276
6262,0.0197554
6263,0.00814363
6264,0.0148539
6265,0.0214032
6266,0.00119396
6267,0.0119167
6268,0.0108383
6269,0.00886155
6270,0.00278416
6271,0.00660388
6272,0.00761644
6273,0.000872162
6274,0.00247918
6275,0.000311876
6276,2.20377e-05
6277,0.0161823
6278,0.000251419
6279,0.00816119
6280,0.00285938
6281,0.0028054
6282,0.00206065
6283,0.00586288
6284,0.00843442
6285,0.00814548
6286,0.0118831
6287,0.0137564
6288,0.00715188
6289,0.000451425
6290,0.00739673
6291,0.000942151
6292,0.00498881
6293,0.00673307
6294,0.00356803
6295,0.00642604
6296,0.00232397
6297,0.0137251
6298,0.00123061
6299,0.0162952
6300,0.00984689
6301,0.00579306
6302,0.00678683
6303,0.00850379
6304,0.0103054
6305,0.00674395
6306,0.00527783
6307,0.00782641
6308,0.0136048
6309,0.00404976
6310,0.00609879
6311,3.91633e-05
6312,0.0125917
6313,0.00901375
6314,0.00147185
6315,0.000634661
6316,0.00600115
6317,0.0183477
6318,0.00443712
6319,0.00107713
6320,0.0146609
6321,0.00226883
6322,0.00210398
6323,0.004011
6324,0.0202715
6325,0.0128578
6326,0.00650191
6327,0.0125799
6328,0.0133242
6329,0.00716747
6330,0.0091347
6331,0.00475897
6332,0.00111159
6333,0.0146521
6334,0.0101355
6335,0.00848672
6336,0.00510762
6337,0.00137932
6338,0.00273129
6339,0.00155919
6340,0.00293231
6341,0.0157503
6342,0.000172813
6343,0.0079687
6344,0.0103309
6345,0.0128737
6346,0.00109415
6347,0.000719297
6348,0.00516878
6349,0.00555939
6350,0.00297431
6351,0.00863224
6352,0.000442095
6353,0.00707394
6354,0.00848508
6355,0.00334558
6356,0.00560596
6357,0.00892734
6358,0.00261561
6359,0.00428046
6360,0.0104904
6361,0.00320918
6362,0.0280745
6363,0.00617955
6364,0.000754707
6365,0.00105154
6366,0.0136296
6367,0.00132753
6368,0.0155306
6369,0.00536399
6370,0.00247884
6371,0.0157005
6372,0.00494065
6373,0.0066074
6374,0.00871645
6375,0.00859922
6376,0.00384998
6377,0.0107608
6378,0.00303006
6379,0.00920133
6380,0.00188956
6381,0.00091987
6382,0.00977466
6383,0.00256899
6384,0.00532327
6385,0.011962
6386,0.00623537
6387,0.00802897
6388,0.0037845
6389,0.0140381
6390,0.0018219
6391,0.00439856
6392,0.00615139
6393,0.0082858
6394,0.00271394
6395,0.019325
6396,0.00470266
6397,0.00583161
6398,0.0101043
6399,0.00736193
6400,0.00117667
6401,0.0106856
6402,0.0033996
6403,0.00560817
6404,0.0209842
6405,0.0035547
6406,0.00392926
6407,0.00434254
6408,0.00958663
6409,0.0083146
6410,0.0126323
6411,0.0144362
6412,0.00791215
6413,0.00014094
6414,0.00776432
6415,0.00841095
6416,0.0161877
6417,0.00854683
6418,0.0118092
6419,0.0191542
6420,0.00518722
6421,0.0137167
6422,7.34602e-06
6423,0.015308
6424,0.00108906
6425,0.00139171
6426,0.0129505
6427,0.0116408
6428,0.00169122
6429,0.000820693
6430,0.00630154
6431,0.0120591
6432,0.00904343
6433,0.0107925
6434,0.00624585
6435,0.00218974
6436,0.00762153
6437,0.0241144
6438,0.00984692
6439,0.00677
6440,0.00108942
6441,0.00179151
6442,0.00758613
6443,0.00348975
6444,0.0136874
6445,0.0111955
6446,0.00318297
6447,0.0158968
6448,0.00644225
6449,0.000346842
6450,0.0128706
6451,0.0149722
6452,0.00674463
6453,0.0157782
6454,0.00768038
6455,0.030598
6456,0.0306143
6457,0.00821491
6458,0.00792341
6459,0.00297658
6460,0.00754218
6461,0.00293476
6462,0.00865167
6463,0.0137127
6464,0.0203033
6465,0.00775598
6466,0.00377844
6467,0.00345549
6468,0.0103979
6469,0.0156345
6470,0.00625167
6471,0.00591274
6472,0.0110848
6473,0.0213318
6474,0.000899748
6475,0.00773476
6476,0.00559717
6477,0.0158298
6478,0.00943184
6479,0.00178173
6480,0.00309105
6481,0.0175791
6482,0.0183782
6483,0.0121271
6484,0.021454
6485,0.0111657
6486,0.00726288
6487,0.000334548
6488,0.00316545
6489,0.0158712
6490,0.000991821
6491,0.0076153
6492,0.0100116
6493,0.00260376
6494,0.00291976
6495,0.0116472
6496,0.00596354
6497,0.00328821
6498,0.00516776
6499,0.00594625
6500,0.00271943
6501,0.000609069
6502,0.016694
6503,0.00771635
6504,0.00363171
6505,0.00991081
6506,0.00161537
6507,0.00461131
6508,0.000810924
6509,0.00730478
6510,0.0124957
6511,0.00616038
6512,0.00426628
6513,0.012108
6514,0.00227327
6515,0.00979993
6516,0.00649851
6517,0.0157387
6518,0.0141568
6519,0.0283152
6520,0.00396438
6521,0.00589568
6522,0.000239856
6523,0.00481867
6524,0.00955884
6525,0.00712905
6526,0.0089003
6527,0.00347654
6528,0.00628114
6529,0.00373568
6530,0.00201243
6531,0.0249812
6532,0.00684635
6533,0.00931558
6534,0.000475028
6535,0.014635
6536,0.000883407
6537,0.00612936
6538,0.0031356
6539,0.000913899
6540,0.00555432
6541,0.00620581
6542,0.0107971
6543,0.00462756
6544,0.0141965
6545,0.00440073
6546,0.00852333
6547,0.0137569
6548,0.00286134
6549,0.00677861
6550,0.0114671
6551,0.00221869
6552,0.00174881
6553,0.00231369
6554,0.00271289
6555,0.000680793
6556,0.00374767
6557,0.00362826
6558,0.00882759
6559,0.00467435
6560,0.00273965
6561,0.012047
6562,0.0099728
6563,0.00629201
6564,0.00346494
6565,0.00462054
6566,0.0108004
6567,0.0136543
6568,0.00296596
6569,0.00929017
6570,0.0093835
6571,0.00428083
6572,0.00598737
6573,0.0131538
6574,0.00183977
6575,0.00604688
6576,0.0193747
6577,6.15608e-05
6578,0.000753393
6579,0.0122971
6580,0.00405396
6581,0.0021748
6582,0.00801051
6583,0.00587047
6584,0.000766021
6585,0.0088294
6586,0.00969648
6587,0.00636485
6588,0.0109669
6589,0.00607161
6590,0.0192669
6591,0.0093011
6592,0.00314728
6593,0.00926973
6594,0.000485384
6595,0.00364776
6596,0.00373118
6597,0.0059502
6598,0.00534472
6599,0.00303925
6600,0.0032723
6601,0.00953416
6602,0.00560804
6603,0.00740255
6604,0.00913425
6605,0.00434204
6606,0.00102681
6607,0.00823005
6608,0.0170731
6609,0.00746071
6610,0.0116201
6611,0.00679136
6612,0.00446809
6613,0.00105856
6614,0.0038974
6615,0.00740647
6616,0.00620659
6617,0.0159354
6618,0.00620696
6619,0.000930235
6620,0.0025781
6621,0.00451321
6622,0.00644149
6623,0.0210044
6624,0.00667508
6625,0.00481549
6626,0.000973484
6627,0.0044848
6628,0.00289038
6629,0.00988462
6630,0.00930725
6631,0.00304278
6632,0.0002237
6633,0.00787524
6634,0.0043995
6635,0.00101202
6636,0.00634854
6637,0.00725928
6638,0.0132654
6639,0.00545006
6640,0.0063067
6641,0.000975939
6642,0.00575297
6643,0.00491906
6644,0.0277572
6645,0.00194912
6646,0.00281973
6647,6.78122e-05
6648,0.00997698
6649,0.0132422
6650,0.000660114
6651,0.00155858
6652,0.00442466
6653,0.00713052
6654,0.00278579
6655,0.000799665
6656,0.000904903
6657,0.0250057
6658,0.00819012
6659,0.00189102
6660,0.00855483
6661,0.00114581
6662,0.00828858
6663,0.00219465
6664,0.0163557
6665,0.00305605
6666,0.0114495
6667,0.00932349
6668,0.00141183
6669,0.00720611
6670,0.00187199
6671,0.0015301
6672,0.012952
6673,0.00901332
6674,0.0099808
6675,0.0138218
6676,0.0026602
6677,0.00682303
6678,0.00661785
6679,0.00450681
6680,0.00663785
6681,0.000639245
6682,0.00376689
6683,0.00027107
6684,0.00881999
6685,0.00712251
6686,0.00302716
6687,0.000151769
6688,0.00906441
6689,0.0143799
6690,0.00277888
6691,0.0132529
6692,0.00474871
6693,0.00512388
6694,0.0107029
6695,0.0024294
6696,0.0147239
6697,0.013043
6698,0.00645976
6699,0.0115352
6700,0.00149407
6701,0.00678358
6702,0.002318
6703,0.00158531
6704,0.00279002
6705,0.00155253
6706,0.000375386
6707,0.0108806
6708,0.00866421
6709,0.012332
6710,0.0106434
6711,0.00182183
6712,0.00384808
6713,0.00260105
6714,0.0044171
6715,0.0120025
6716,0.0047473
6717,0.00472768
6718,0.0073019
6719,0.0231491
6720,0.000869155
6721,0.0096328
6722,0.000949641
6723,0.0043609
6724,0.00248516
6725,0.0124871
6726,0.0139593
6727,0.00118719
6728,0.00312407
6729,0.00214639
6730,0.000791071
6731,0.00530362
6732,0.00591426
6733,0.015085
6734,0.00361632
6735,0.00405216
6736,0.00308601
6737,0.00501367
6738,0.00348623
6739,0.00621237
6740,0.0116343
6741,0.00880734
6742,0.0155038
6743,0.0111826
6744,0.0105015
6745,0.0140025
6746,0.00443477
6747,0.00471239
6748,0.00396327
6749,1.14192e-05
6750,0.00273924
6751,0.0233759
6752,0.0105049
6753,0.00892633
6754,0.00259053
6755,0.0047039
6756,0.0101044
6757,0.00880382
6758,0.00614966
6759,0.00114548
6760,0.013756
6761,0.00162874
6762,0.00263239
6763,0.00721004
6764,0.0035566
6765,0.00899967
6766,0.0101263
6767,0.00390897
6768,0.0152445
6769,0.00503502
6770,0.00743153
6771,0.00475964
6772,0.0073247
6773,0.0151897
6774,0.0112927
6775,0.00607721
6776,0.00221846
6777,0.00466935
6778,0.0127403
6779,0.0240696
6780,0.00304416
6781,0.00164502
6782,0.0111691
6783,0.0307017
6784,0.00423519
6785,0.0128815
6786,0.00972903
6787,0.0091521
6788,0.00492457
6789,0.0176309
6790,0.0053779
6791,0.00283381
6792,0.0116849
6793,0.0106427
6794,0.00502324
6795,0.00587504
6796,0.00785454
6797,0.00375502
6798,0.00462697
6799,0.0047736
6800,0.00464016
6801,0.00743761
6802,0.00866657
6803,0.00227685
6804,0.0125976
6805,0.00564594
6806,0.000324297
6807,0.00731162
6808,0.00968449
6809,9.83338e-05
6810,0.0128208
6811,0.00294444
6812,0.00998787
6813,0.0143928
6814,1.16502e-05
6815,0.0107816
6816,0.00112038
6817,0.00394768
6818,0.000987209
6819,0.00466034
6820,0.0101131
6821,0.00861129
6822,0.00730386
6823,0.0185194
6824,0.000824443
6825,0.0116938
6826,0.000216997
6827,0.0143915
6828,0.00918464
6829,0.00649538
6830,0.00952331
6831,0.000213255
6832,0.0177013
6833,0.00169311
6834,0.00168686
6835,0.00339977
6836,0.00739698
6837,0.00270494
6838,0.0107081
6839,0.00299484
6840,0.00607868
6841,0.00484817
6842,0.00684575
6843,0.01388
6844,0.00397499
6845,0.004646
6846,0.0181697
6847,0.000503044
6848,0.00966996
6849,0.0114299
6850,0.000564712
6851,0.0122113
6852,0.00450789
6853,0.0053559
6854,0.0048425
6855,0.00897161
6856,0.000730748
6857,0.00115185
6858,0.00930756
6859,0.00289431
6860,0.00134132
6861,0.0267695
6862,0.00379552
6863,0.00774531
6864,0.00923572
6865,0.00719602
6866,0.00271275
6867,0.00533139
6868,0.00714833
6869,0.0164223
6870,0.0104228
6871,0.00378103
6872,0.0119995
6873,0.00175892
6874,0.00266346
6875,0.010975
6876,0.00118181
6877,0.0009733
6878,0.00797961
6879,0.00440003
6880,0.00732984
6881,0.00394674
6882,0.00428843
6883,0.000445615
6884,0.00528372
6885,0.00462764
6886,0.000631653
6887,0.00748698
6888,0.0160794
6889,0.00986489
6890,0.00497132
6891,0.0102445
6892,0.0101498
6893,0.0106783
6894,0.0135396
6895,0.000638981
6896,0.00842746
6897,0.00550177
6898,0.000330339
6899,0.00695362
6900,0.00594043
6901,0.00100051
6902,0.0244798
6903,0.00984214
6904,0.00428006
6905,0.0016372
6906,0.0107666
6907,0.0168132
6908,0.0159982
6909,0.00050195
6910,0.013193
6911,0.00698341
6912,0.000515789
6913,0.0090003
6914,0.00352436
6915,0.00613203
6916,0.000161349
6917,0.00125672
6918,0.00322059
6919,0.015037
6920,0.00979397
6921,0.0128666
6922,0.000738691
6923,0.0185916
6924,0.00367033
6925,0.00408432
6926,0.00225954
6927,0.00354917
6928,0.00904588
6929,0.00376663
6930,0.000280354
6931,0.0156588
6932,0.00723394
6933,0.00219409
6934,0.00663772
6935,0.00105123
6936,0.0147364
6937,0.000622226
6938,0.000752864
6939,0.00641472
6940,0.0157841
6941,0.00630551
6942,0.00899114
6943,0.0139531
6944,0.00320993
6945,0.0179831
6946,0.0015724
6947,0.00318818
6948,0.00533696
6949,0.00727422
6950,0.00442768
6951,0.0148273
6952,0.00583668
6953,0.012553
6954,0.00393437
6955,0.00673328
6956,0.00538943
6957,0.00856143
6958,0.00836924
6959,0.00466075
6960,0.00230002
6961,0.00672426
6962,0.0123278
6963,0.00175772
6964,0.000490533
6965,0.00623052
6966,0.00829844
6967,0.0101285
6968,0.00243999
6969,0.00888836
6970,0.00876484
6971,0.00393315
6972,0.000866633
6973,0.0097128
6974,0.00115205
6975,0.00620028
6976,0.00155706
6977,0.00365173
6978,0.00591026
6979,0.0120011
6980,0.000507219
6981,0.00131028
6982,0.000738395
6983,0.0137864
6984,0.0134657
6985,0.012887
6986,0.0038612
6987,0.00698679
6988,0.00417635
6989,0.00389867
6990,0.00558318
6991,0.000173462
6992,0.000498735
6993,0.0052677
6994,0.00267856
6995,0.00782351
6996,0.0165796
6997,0.00808919
6998,0.00120223
6999,0.0117683
7000,0.00310182
7001,0.00193619
7002,0.0106238
7003,0.00281334
7004,0.00840342
7005,0.000145716
7006,0.00289697
7007,0.00174723
7008,0.00581369
7009,0.00899762
7010,0.000525324
7011,0.0184299
7012,0.0086557
7013,0.00124526
7014,0.00516333
7015,0.000869017
7016,0.0150372
7017,0.00200189
7018,0.0013931
7019,0.000406327
7020,0.0180906
7021,0.00062466
7022,0.00120689
7023,0.00253308
7024,0.0100856
7025,0.0026355
7026,0.00541362
7027,0.00799496
7028,0.00724621
7029,0.00193574
7030,0.00255278
7031,0.0124114
7032,0.011503
7033,0.0160252
7034,0.00439088
7035,0.0119229
7036,0.0109198
7037,0.00510297
7038,0.00190831
7039,0.00133313
7040,0.00266126
7041,0.00336717
7042,0.0100629
7043,0.00939012
7044,5.48401e-05
7045,0.00774871
7046,0.0169112
7047,0.016608
7048,0.00607761
7049,0.000848892
7050,0.00903062
7051,0.00538171
7052,0.000555875
7053,0.00760827
7054,0.0121699
7055,0.000582393
7056,0.00414785
7057,0.0167571
7058,0.00751507
7059,0.00466816
7060,0.000332672
7061,0.00232861
7062,0.00225776
7063,0.00264956
7064,0.000830717
7065,0.0166814
7066,0.00634516
7067,0.00553474
7068,0.00132952
7069,0.00253008
7070,0.0208654
7071,0.00842369
7072,0.00431437
7073,0.00155476
7074,0.00156384
7075,0.00336531
7076,0.0055368
7077,0.000711333
7078,0.0135466
7079,0.00773282
7080,0.00346822
7081,0.0147767
7082,0.00874558
7083,0.00222781
7084,0.0149502
7085,0.0116038
7086,0.00062644
7087,0.00894679
7088,0.00142054
7089,0.00412257
7090,0.0106425
7091,0.00237882
7092,0.00274107
7093,0.00286773
7094,0.00274806
7095,0.00785619
7096,0.0103007
7097,0.0059359
7098,0.00566744
7099,0.00566336
7100,0.0065663
7101,0.00511719
7102,0.0139847
7103,0.00986524
7104,0.0123101
7105,0.0032622
7106,0.00288117
7107,0.00101338
7108,0.00180818
7109,0.00242068
7110,0.0027872
7111,0.000944023
7112,0.00746334
7113,0.0131009
7114,3.12832e-05
7115,0.001753
7116,0.00228018
7117,0.00221726
7118,0.00175662
7119,0.0184317
7120,0.0012497
7121,0.0130153
7122,0.0061206
7123,0.0172789
7124,0.0220327
7125,0.000988571
7126,0.0074535
7127,0.00869744
7128,0.00610897
7129,0.00510049
7130,0.0185833
7131,0.000767722
7132,0.00944528
7133,0.00160987
7134,0.00425878
7135,0.00357002
7136,0.00558208
7137,0.00232733
7138,0.00893797
7139,0.000903494
7140,0.00749822
7141,0.00817245
7142,0.0146127
7143,0.000361171
7144,0.00666246
7145,0.0113523
7146,0.0043997
7147,0.00582925
7148,0.0208433
7149,0.000796285
7150,0.00531583
7151,0.00367814
7152,0.00105973
7153,0.00771189
7154,0.00824567
7155,0.00413507
7156,0.00470059
7157,0.00528075
7158,0.000335071
7159,0.00119526
7160,0.00207548
7161,0.0170508
7162,0.00885328
7163,0.00289541
7164,0.000969972
7165,0.00287441
7166,0.00719032
7167,0.0139073
7168,0.00401955
7169,0.0102862
7170,0.0100764
7171,0.00869715
7172,0.00635956
7173,0.000924213
7174,0.00590542
7175,0.00337359
7176,0.0167675
7177,0.00841817
7178,0.00546164
7179,0.00366257
7180,0.0192296
7181,7.65434e-05
7182,0.00176516
7183,0.0144945
7184,0.00700335
7185,0.00617134
7186,0.0102073
7187,0.00654003
7188,0.00410492
7189,0.00531653
7190,0.00890479
7191,0.00477965
7192,0.00224337
7193,0.010308
7194,0.0102492
7195,0.000286341
7196,0.012164
7197,0.00898021
7198,0.0073154
7199,0.010893
7200,0.00505045
7201,0.00427502
7202,0.00484857
7203,0.00458218
7204,0.00760849
7205,0.00737003
7206,0.0147784
7207,0.00856524
7208,0.00395982
7209,0.00873463
7210,0.0216469
7211,0.0187609
7212,0.00807416
7213,0.00193516
7214,0.00481626
7215,0.00355779
7216,0.0156337
7217,0.00257634
7218,0.00298369
7219,0.013902
7220,0.000823679
7221,0.00236433
7222,0.0126752
7223,0.0024331
7224,0.0117782
7225,0.0109709
7226,0.00809875
7227,0.0130906
7228,0.00986639
7229,0.00315693
7230,0.0189469
7231,0.0164562
7232,0.00983725
7233,0.000359118
7234,0.00626349
7235,0.0178239
7236,0.0147092
7237,0.00428577
7238,0.00410559
7239,0.0170526
7240,0.0108781
7241,0.00172878
7242,0.00187516
7243,0.00541043
7244,0.00673134
7245,0.00248014
7246,0.00726527
7247,0.00398784
7248,0.0056373
7249,0.00773945
7250,0.00306045
7251,0.00306515
7252,0.000766432
7253,0.00709268
7254,0.00862387
7255,0.00486974
7256,0.00680214
7257,0.00168992
7258,1.26081e-05
7259,0.00676636
7260,0.00179161
7261,0.00639778
7262,0.0039938
7263,0.00512714
7264,0.00425955
7265,0.00519344
7266,0.0168702
7267,0.0014687
7268,0.000153324
7269,0.00337724
7270,0.0141278
7271,0.00261448
7272,0.0160042
7273,0.00714891
7274,0.0139116
7275,0.000960943
7276,0.0011506
7277,0.000128336
7278,0.00746091
7279,0.00141365
7280,0.005212
7281,0.000234781
7282,0.00646092
7283,0.00103836
7284,0.00121446
7285,0.00373647
7286,0.000584254
7287,0.0172231
7288,0.00619858
7289,0.00389343
7290,0.0134649
7291,0.00265484
7292,0.00813634
7293,0.00902585
7294,0.0193459
7295,0.00552384
7296,0.00182175
7297,0.000714574
7298,0.00820274
7299,0.0128133
7300,0.000516406
7301,0.00120613
7302,0.00663696
7303,0.00985074
7304,0.0182959
7305,0.00241834
7306,0.00608717
7307,0.00471339
7308,0.0121002
7309,0.00301614
7310,0.0138832
7311,0.00918091
7312,0.0102483
7313,0.0111809
7314,0.00463739
7315,0.012823
7316,0.00185874
7317,0.00315725
7318,0.0107709
7319,5.42954e-07
7320,0.0122619
7321,0.000625111
7322,0.0138439
7323,0.00361298
7324,0.00185038
7325,0.00355991
7326,0.00191099
7327,0.00665134
7328,0.00128846
7329,0.003667
7330,0.00722469
7331,0.0136226
7332,0.0071986
7333,0.00148743
7334,0.00224203
7335,0.01078
7336,0.00623738
7337,0.00105948
7338,0.0150237
7339,0.0040514
7340,0.00474335
7341,0.00524566
7342,0.00805965
7343,0.00825576
7344,0.00938633
7345,0.000425918
