-0.347995,-0.0396647
-0.348011,-0.0411715
-0.348022,-0.0426776
-0.348026,-0.0441829
-0.348024,-0.0456875
-0.348015,-0.0471912
-0.348,-0.048694
-0.347979,-0.050196
-0.347952,-0.0516971
-0.347919,-0.0531973
-0.347879,-0.0546965
-0.347833,-0.0561947
-0.347781,-0.0576919
-0.347723,-0.0591882
-0.347658,-0.0606833
-0.347588,-0.0621774
-0.347511,-0.0636704
-0.347428,-0.0651623
-0.347339,-0.066653
-0.347244,-0.0681425
-0.347143,-0.0696309
-0.347036,-0.071118
-0.346922,-0.0726039
-0.346803,-0.0740885
-0.346677,-0.0755718
-0.346546,-0.0770538
-0.346409,-0.0785345
-0.346265,-0.0800138
-0.346116,-0.0814917
-0.34596,-0.0829682
-0.345799,-0.0844433
-0.345631,-0.085917
-0.345458,-0.0873891
-0.345279,-0.0888598
-0.345093,-0.0903289
-0.344902,-0.0917965
-0.344705,-0.0932625
-0.344503,-0.0947269
-0.344294,-0.0961897
-0.344079,-0.0976509
-0.343859,-0.0991104
-0.343633,-0.100568
-0.343401,-0.102024
-0.343163,-0.103479
-0.342919,-0.104932
-0.34267,-0.106382
-0.342415,-0.107832
-0.342154,-0.109279
-0.341887,-0.110724
-0.341615,-0.112168
-0.341337,-0.11361
-0.341053,-0.11505
-0.340764,-0.116488
-0.340469,-0.117924
-0.340168,-0.119358
-0.339862,-0.12079
-0.33955,-0.12222
-0.339232,-0.123648
-0.338909,-0.125074
-0.338581,-0.126498
-0.338246,-0.12792
-0.337907,-0.12934
-0.337561,-0.130758
-0.337211,-0.132173
-0.336854,-0.133587
-0.336493,-0.134998
-0.336125,-0.136407
-0.335753,-0.137814
-0.335374,-0.139218
-0.334991,-0.140621
-0.334602,-0.142021
-0.334208,-0.143419
-0.333808,-0.144814
-0.333403,-0.146207
-0.332992,-0.147598
-0.332577,-0.148987
-0.332156,-0.150373
-0.331729,-0.151756
-0.331297,-0.153138
-0.330861,-0.154516
-0.330418,-0.155893
-0.329971,-0.157267
-0.329518,-0.158638
-0.32906,-0.160007
-0.328597,-0.161373
-0.328129,-0.162737
-0.327656,-0.164099
-0.327177,-0.165457
-0.326694,-0.166813
-0.326205,-0.168167
-0.325711,-0.169518
-0.325212,-0.170866
-0.324708,-0.172212
-0.324199,-0.173554
-0.323685,-0.174895
-0.323166,-0.176232
-0.322641,-0.177567
-0.322112,-0.178899
-0.321578,-0.180228
-0.321039,-0.181555
-0.320495,-0.182878
-0.319946,-0.184199
-0.319392,-0.185517
-0.318834,-0.186832
-0.31827,-0.188145
-0.317702,-0.189454
-0.317128,-0.190761
-0.31655,-0.192064
-0.315967,-0.193365
-0.31538,-0.194663
-0.314787,-0.195958
-0.31419,-0.19725
-0.313588,-0.198539
-0.312981,-0.199825
-0.31237,-0.201107
-0.311753,-0.202387
-0.311133,-0.203664
-0.310507,-0.204938
-0.309877,-0.206209
-0.309242,-0.207476
-0.308603,-0.208741
-0.307959,-0.210002
-0.30731,-0.211261
-0.306657,-0.212516
-0.305999,-0.213768
-0.305337,-0.215017
-0.30467,-0.216262
-0.303999,-0.217505
-0.303323,-0.218744
-0.302643,-0.21998
-0.301958,-0.221213
-0.301269,-0.222443
-0.300576,-0.223669
-0.299878,-0.224892
-0.299176,-0.226112
-0.298469,-0.227328
-0.297758,-0.228541
-0.297043,-0.229751
-0.296323,-0.230958
-0.295599,-0.232161
-0.294871,-0.23336
-0.294138,-0.234557
-0.293402,-0.23575
-0.292661,-0.236939
-0.291915,-0.238126
-0.291166,-0.239308
-0.290412,-0.240488
-0.289655,-0.241663
-0.288893,-0.242836
-0.288127,-0.244005
-0.287356,-0.24517
-0.286582,-0.246332
-0.285804,-0.24749
-0.285021,-0.248645
-0.284235,-0.249797
-0.283444,-0.250945
-0.28265,-0.252089
-0.281851,-0.253229
-0.281049,-0.254367
-0.280242,-0.2555
-0.279432,-0.25663
-0.278618,-0.257756
-0.277799,-0.258879
-0.276977,-0.259998
-0.276151,-0.261113
-0.275321,-0.262225
-0.274487,-0.263333
-0.27365,-0.264438
-0.272808,-0.265538
-0.271963,-0.266636
-0.271114,-0.267729
-0.270261,-0.268818
-0.269405,-0.269904
-0.268545,-0.270986
-0.267681,-0.272065
-0.266813,-0.273139
-0.265942,-0.27421
-0.265067,-0.275277
-0.264188,-0.276341
-0.263306,-0.2774
-0.26242,-0.278456
-0.261531,-0.279508
-0.260638,-0.280556
-0.259741,-0.2816
-0.258841,-0.28264
-0.257937,-0.283677
-0.25703,-0.28471
-0.256119,-0.285738
-0.255205,-0.286763
-0.254287,-0.287784
-0.253366,-0.288802
-0.252442,-0.289815
-0.251514,-0.290824
-0.250583,-0.291829
-0.249648,-0.292831
-0.24871,-0.293828
-0.247768,-0.294822
-0.246824,-0.295812
-0.245876,-0.296797
-0.244924,-0.297779
-0.24397,-0.298756
-0.243012,-0.29973
-0.242051,-0.3007
-0.241086,-0.301665
-0.240119,-0.302627
-0.239148,-0.303585
-0.238174,-0.304538
-0.237197,-0.305488
-0.236217,-0.306433
-0.235234,-0.307375
-0.234247,-0.308312
-0.233258,-0.309246
-0.232265,-0.310175
-0.231269,-0.3111
-0.230271,-0.312021
-0.229269,-0.312938
-0.228264,-0.313851
-0.227256,-0.31476
-0.226246,-0.315664
-0.225232,-0.316565
-0.224215,-0.317461
-0.223196,-0.318353
-0.222173,-0.319241
-0.221148,-0.320125
-0.22012,-0.321005
-0.219089,-0.321881
-0.218055,-0.322752
-0.217018,-0.323619
-0.215979,-0.324482
-0.214936,-0.325341
-0.213891,-0.326196
-0.212843,-0.327046
-0.211793,-0.327893
-0.210739,-0.328735
-0.209683,-0.329572
-0.208624,-0.330406
-0.207563,-0.331235
-0.206499,-0.33206
-0.205432,-0.332881
-0.204363,-0.333698
-0.203291,-0.33451
-0.202216,-0.335318
-0.201139,-0.336122
-0.20006,-0.336921
-0.198977,-0.337716
-0.197893,-0.338507
-0.196805,-0.339294
-0.195715,-0.340076
-0.194623,-0.340854
-0.193529,-0.341628
-0.192431,-0.342397
-0.191332,-0.343162
-0.19023,-0.343923
-0.189125,-0.344679
-0.188019,-0.345431
-0.186909,-0.346179
-0.185798,-0.346922
-0.184684,-0.347661
-0.183568,-0.348396
-0.18245,-0.349126
-0.181329,-0.349852
-0.180206,-0.350574
-0.179081,-0.351291
-0.177953,-0.352004
-0.176824,-0.352712
-0.175692,-0.353416
-0.174558,-0.354116
-0.173421,-0.354811
-0.172283,-0.355502
-0.171142,-0.356188
-0.17,-0.35687
-0.168855,-0.357548
-0.167708,-0.358221
-0.166559,-0.35889
-0.165408,-0.359554
-0.164255,-0.360214
-0.1631,-0.360869
-0.161943,-0.36152
-0.160784,-0.362167
-0.159623,-0.362809
-0.15846,-0.363447
-0.157295,-0.36408
-0.156129,-0.364709
-0.15496,-0.365333
-0.153789,-0.365953
-0.152617,-0.366568
-0.151442,-0.367179
-0.150266,-0.367785
-0.149088,-0.368387
-0.147908,-0.368985
-0.146727,-0.369578
-0.145543,-0.370166
-0.144358,-0.37075
-0.143171,-0.37133
-0.141982,-0.371905
-0.140792,-0.372475
-0.1396,-0.373041
-0.138406,-0.373603
-0.137211,-0.37416
-0.136014,-0.374712
-0.134815,-0.37526
-0.133614,-0.375803
-0.132412,-0.376342
-0.131209,-0.376877
-0.130004,-0.377406
-0.128797,-0.377932
-0.127589,-0.378453
-0.126379,-0.378969
-0.125168,-0.379481
-0.123955,-0.379988
-0.122741,-0.38049
-0.121525,-0.380988
-0.120308,-0.381482
-0.119089,-0.381971
-0.117869,-0.382455
-0.116647,-0.382935
-0.115425,-0.383411
-0.1142,-0.383881
-0.112975,-0.384348
-0.111748,-0.384809
-0.11052,-0.385266
-0.10929,-0.385719
-0.108059,-0.386167
-0.106827,-0.38661
-0.105594,-0.387049
-0.104359,-0.387483
-0.103123,-0.387913
-0.101886,-0.388338
-0.100648,-0.388758
-0.0994085,-0.389174
-0.0981679,-0.389586
-0.0969261,-0.389993
-0.0956831,-0.390395
-0.0944391,-0.390792
-0.0931939,-0.391185
-0.0919477,-0.391574
-0.0907004,-0.391958
-0.089452,-0.392337
-0.0882025,-0.392712
-0.0869521,-0.393082
-0.0857006,-0.393447
-0.0844481,-0.393808
-0.0831946,-0.394164
-0.0819402,-0.394516
-0.0806848,-0.394863
-0.0794284,-0.395205
-0.0781712,-0.395543
-0.076913,-0.395877
-0.0756539,-0.396205
-0.074394,-0.396529
-0.0731332,-0.396849
-0.0718715,-0.397164
-0.070609,-0.397474
-0.0693457,-0.39778
-0.0680816,-0.398081
-0.0668167,-0.398377
-0.0655511,-0.398669
-0.0642846,-0.398956
-0.0630175,-0.399239
-0.0617496,-0.399517
-0.0604809,-0.39979
-0.0592116,-0.400059
