-0.940421,0.0065059,-0.384197,-0.01563354.69675,-0.0024385,1.60439,0.00751896
-0.933783,0.00677045,-0.399775,-0.01552284.69431,-0.00244987,1.6119,0.00751507
-0.926881,0.00703318,-0.415241,-0.01540784.69185,-0.00246122,1.61942,0.00751116
-0.919717,0.00729402,-0.430589,-0.01528834.68939,-0.00247257,1.62693,0.00750723
-0.912294,0.00755289,-0.445816,-0.01516444.68691,-0.00248392,1.63443,0.00750329
-0.904612,0.00780972,-0.460917,-0.01503634.68442,-0.00249526,1.64193,0.00749932
-0.896675,0.00806445,-0.475887,-0.01490384.68192,-0.00250659,1.64943,0.00749534
-0.888484,0.00831699,-0.490723,-0.0147674.67941,-0.00251791,1.65692,0.00749134
-0.880042,0.00856729,-0.50542,-0.01462614.67688,-0.00252923,1.66441,0.00748732
-0.87135,0.00881527,-0.519974,-0.01448094.67435,-0.00254053,1.6719,0.00748329
-0.862412,0.00906086,-0.53438,-0.01433154.6718,-0.00255184,1.67938,0.00747924
-0.853229,0.00930399,-0.548635,-0.0141784.66924,-0.00256313,1.68686,0.00747517
-0.843805,0.0095446,-0.562735,-0.01402054.66668,-0.00257442,1.69433,0.00747108
-0.834141,0.00978262,-0.576675,-0.01385894.6641,-0.0025857,1.7018,0.00746697
-0.82424,0.010018,-0.590451,-0.01369324.6615,-0.00259697,1.70926,0.00746285
-0.814106,0.0102506,-0.60406,-0.01352364.6589,-0.00260824,1.71672,0.00745871
-0.80374,0.0104804,-0.617497,-0.01335014.65629,-0.0026195,1.72418,0.00745455
-0.793146,0.0107074,-0.630759,-0.01317264.65366,-0.00263075,1.73163,0.00745037
-0.782326,0.0109315,-0.643841,-0.01299144.65103,-0.002642,1.73908,0.00744618
-0.771284,0.0111525,-0.65674,-0.01280634.64838,-0.00265323,1.74653,0.00744197
-0.760022,0.0113706,-0.669453,-0.01261754.64572,-0.00266447,1.75397,0.00743774
-0.748544,0.0115855,-0.681974,-0.0124254.64305,-0.00267569,1.7614,0.00743349
-0.736852,0.0117972,-0.694301,-0.01222884.64037,-0.0026869,1.76883,0.00742922
-0.724951,0.0120057,-0.70643,-0.0120294.63768,-0.00269811,1.77626,0.00742494
-0.712842,0.0122108,-0.718358,-0.01182574.63497,-0.00270931,1.78368,0.00742064
-0.70053,0.0124127,-0.730081,-0.01161894.63226,-0.00272051,1.7911,0.00741632
-0.688018,0.0126111,-0.741595,-0.01140864.62953,-0.00273169,1.79852,0.00741199
-0.675309,0.012806,-0.752897,-0.01119494.62679,-0.00274287,1.80593,0.00740763
-0.662407,0.0129974,-0.763984,-0.01097794.62405,-0.00275404,1.81333,0.00740326
-0.649316,0.0131852,-0.774852,-0.01075764.62129,-0.0027652,1.82073,0.00739888
-0.636038,0.0133693,-0.785498,-0.01053414.61851,-0.00277636,1.82813,0.00739447
-0.622578,0.0135497,-0.795919,-0.01030744.61573,-0.00278751,1.83552,0.00739005
-0.60894,0.0137264,-0.806111,-0.01007764.61294,-0.00279865,1.84291,0.00738561
-0.595127,0.0138992,-0.816073,-0.009844724.61014,-0.00280978,1.85029,0.00738115
-0.581143,0.0140682,-0.8258,-0.009608874.60732,-0.0028209,1.85767,0.00737667
-0.566992,0.0142332,-0.83529,-0.009370094.60449,-0.00283202,1.86505,0.00737218
-0.552678,0.0143943,-0.844539,-0.009128444.60166,-0.00284313,1.87242,0.00736767
-0.538204,0.0145513,-0.853546,-0.008883994.59881,-0.00285423,1.87978,0.00736314
-0.523576,0.0147043,-0.862306,-0.00863684.59595,-0.00286533,1.88714,0.0073586
-0.508797,0.0148531,-0.870818,-0.008386944.59308,-0.00287641,1.8945,0.00735404
-0.493871,0.0149978,-0.879079,-0.008134464.5902,-0.00288749,1.90185,0.00734946
-0.478803,0.0151382,-0.887086,-0.007879454.5873,-0.00289856,1.9092,0.00734486
-0.463596,0.0152744,-0.894837,-0.007621974.5844,-0.00290962,1.91654,0.00734025
-0.448256,0.0154063,-0.902329,-0.007362094.58148,-0.00292067,1.92388,0.00733562
-0.432785,0.0155338,-0.909561,-0.007099874.57856,-0.00293172,1.93121,0.00733097
-0.41719,0.0156569,-0.916528,-0.006835394.57562,-0.00294276,1.93854,0.0073263
-0.401473,0.0157755,-0.923231,-0.006568724.57267,-0.00295379,1.94586,0.00732162
-0.38564,0.0158897,-0.929665,-0.006299934.56971,-0.00296481,1.95318,0.00731692
-0.369695,0.0159994,-0.93583,-0.00602914.56674,-0.00297582,1.9605,0.0073122
